	Locus	prob	log10(PO)	qval	alpha	fst
3473	Locus_3473	0.010002	-1.9955	0.98046	-0.0039405	0.0081075
3474	Locus_3474	0.0094019	-2.0227	0.98313	-0.0046386	0.0080898
3475	Locus_3475	0.011202	-1.9458	0.96841	-0.0018914	0.0081144
3476	Locus_3476	0.010002	-1.9955	0.98046	-0.0036202	0.0080987
3477	Locus_3477	0.011002	-1.9537	0.97113	-0.0048513	0.008097
3478	Locus_3478	0.040408	-1.3756	0.48731	0.066561	0.0098353
3479	Locus_3479	0.0090018	-2.0417	0.98432	-0.0025629	0.0080981
3480	Locus_3480	0.0088018	-2.0516	0.9848	-0.004217	0.008088
3481	Locus_3481	0.0084017	-2.072	0.98559	-0.00050384	0.0081141
3482	Locus_3482	0.0076015	-2.1158	0.9865	-0.00027358	0.008129
3483	Locus_3483	0.011202	-1.9458	0.96841	-0.00023546	0.0081281
3484	Locus_3484	0.032206	-1.4778	0.65397	0.043601	0.009176
3485	Locus_3485	0.0090018	-2.0417	0.98432	-0.0031406	0.008136
3486	Locus_3486	0.0086017	-2.0617	0.98524	0.0019644	0.0081391
3487	Locus_3487	0.0088018	-2.0516	0.9848	0.0011935	0.0081422
3488	Locus_3488	0.0068014	-2.1644	0.98682	-0.0011044	0.0081082
3489	Locus_3489	0.0092018	-2.0321	0.98375	-0.0041383	0.0080995
3490	Locus_3490	0.0094019	-2.0227	0.98313	-0.0016744	0.0081088
3491	Locus_3491	0.011202	-1.9458	0.96841	-0.004738	0.0080931
3492	Locus_3492	0.0090018	-2.0417	0.98432	-0.00052965	0.0081187
3493	Locus_3493	0.0086017	-2.0617	0.98524	-0.0039868	0.0080901
3494	Locus_3494	0.0090018	-2.0417	0.98432	0.00078761	0.0081463
3495	Locus_3495	0.010602	-1.97	0.97573	-0.0056379	0.0080793
3496	Locus_3496	0.0092018	-2.0321	0.98375	0.00045338	0.0081408
3497	Locus_3497	0.010202	-1.9869	0.97909	-0.00045985	0.0081261
3498	Locus_3498	0.010202	-1.9869	0.97909	-9.42E-05	0.0081302
3499	Locus_3499	0.011402	-1.938	0.96541	-0.0034738	0.0081032
3500	Locus_3500	0.0084017	-2.072	0.98559	0.0023843	0.0081594
3501	Locus_3501	0.061012	-1.1872	0.40212	0.10059	0.010642
3502	Locus_3502	0.0082016	-2.0825	0.98589	-0.0050816	0.0080807
3503	Locus_3503	0.010602	-1.97	0.97573	5.52E-05	0.0081423
3504	Locus_3504	0.010602	-1.97	0.97573	-0.0062846	0.0080868
3505	Locus_3505	0.0092018	-2.0321	0.98375	-0.00042666	0.0081354
3506	Locus_3506	0.0096019	-2.0135	0.98232	-0.0027558	0.0080991
3507	Locus_3507	0.0082016	-2.0825	0.98589	-0.0012018	0.0081167
3508	Locus_3508	0.0074015	-2.1275	0.98663	-0.0017381	0.0081049
3509	Locus_3509	0.0078016	-2.1044	0.98634	-0.0044878	0.0080851
3510	Locus_3510	0.0092018	-2.0321	0.98375	-0.0027226	0.0081016
3511	Locus_3511	0.0064013	-2.1909	0.98691	-0.0018422	0.0080974
3512	Locus_3512	0.010202	-1.9869	0.97909	0.0024749	0.0081496
3513	Locus_3513	0.011402	-1.938	0.96541	-0.004063	0.0080974
3514	Locus_3514	0.011802	-1.9229	0.95756	0.0047946	0.0081981
3515	Locus_3515	0.0080016	-2.0933	0.98615	0.0015598	0.0081414
3516	Locus_3516	0.0078016	-2.1044	0.98634	0.00063104	0.008124
3517	Locus_3517	0.0084017	-2.072	0.98559	-0.0030199	0.0080968
3518	Locus_3518	0.010402	-1.9783	0.97742	0.00028758	0.0081582
3519	Locus_3519	0.014803	-1.8232	0.89053	0.0025838	0.0082221
3520	Locus_3520	0.009802	-2.0044	0.98143	-0.0011782	0.00813
3521	Locus_3521	0.010002	-1.9955	0.98046	-0.0020441	0.0081168
3522	Locus_3522	0.010202	-1.9869	0.97909	0.0007722	0.0081467
3523	Locus_3523	0.0096019	-2.0135	0.98232	-0.0037326	0.0080977
3524	Locus_3524	0.013003	-1.8803	0.93037	-0.0048856	0.0081008
3525	Locus_3525	0.0088018	-2.0516	0.9848	-0.002396	0.0080985
3526	Locus_3526	0.010802	-1.9618	0.97379	-0.0010361	0.0081252
3527	Locus_3527	0.0072014	-2.1394	0.98673	0.00061869	0.0081305
3528	Locus_3528	0.0094019	-2.0227	0.98313	-0.0018655	0.0081304
3529	Locus_3529	0.0084017	-2.072	0.98559	-0.00032429	0.0081168
3530	Locus_3530	0.010802	-1.9618	0.97379	0.00064194	0.0081369
3531	Locus_3531	0.0088018	-2.0516	0.9848	-0.0038948	0.0080946
3532	Locus_3532	0.010602	-1.97	0.97573	-0.0043714	0.0080923
3533	Locus_3533	0.012202	-1.9082	0.94901	-0.00345	0.0081023
3534	Locus_3534	0.0082016	-2.0825	0.98589	-0.0035211	0.0080881
3535	Locus_3535	0.014003	-1.8477	0.90501	0.005564	0.0082931
3536	Locus_3536	0.010402	-1.9783	0.97742	-0.0020107	0.0081101
3537	Locus_3537	0.0092018	-2.0321	0.98375	0.0055035	0.0081953
3538	Locus_3538	0.0082016	-2.0825	0.98589	-0.0017108	0.0081033
3539	Locus_3539	0.011802	-1.9229	0.95756	0.0047326	0.0082109
3540	Locus_3540	0.012803	-1.8871	0.935	0.0071976	0.008297
3541	Locus_3541	0.010402	-1.9783	0.97742	-0.00071844	0.0081207
3542	Locus_3542	0.0082016	-2.0825	0.98589	0.0038736	0.0081763
3543	Locus_3543	0.0094019	-2.0227	0.98313	-0.0055267	0.0080834
3544	Locus_3544	0.0092018	-2.0321	0.98375	0.00068504	0.0081542
3545	Locus_3545	0.010802	-1.9618	0.97379	-0.0051239	0.0080881
3546	Locus_3546	0.012002	-1.9155	0.95318	0.0052255	0.0082109
3547	Locus_3547	0.0096019	-2.0135	0.98232	-0.0016598	0.0081075
3548	Locus_3548	0.0090018	-2.0417	0.98432	-0.0039354	0.0081055
3549	Locus_3549	0.010202	-1.9869	0.97909	-0.0026217	0.0081089
3550	Locus_3550	0.013403	-1.8669	0.91884	0.0079781	0.0082663
3551	Locus_3551	0.0084017	-2.072	0.98559	-0.0012769	0.0081081
3552	Locus_3552	0.010602	-1.97	0.97573	-0.00078894	0.0081417
3553	Locus_3553	0.0094019	-2.0227	0.98313	-0.0010361	0.0081269
3554	Locus_3554	0.0092018	-2.0321	0.98375	-0.0042222	0.0080856
3555	Locus_3555	0.011602	-1.9304	0.96165	0.0079494	0.0082677
3556	Locus_3556	0.010602	-1.97	0.97573	-0.0042404	0.0080979
3557	Locus_3557	0.0092018	-2.0321	0.98375	-0.0032582	0.0080995
3558	Locus_3558	0.012202	-1.9082	0.94901	-0.0020527	0.0081314
3559	Locus_3559	0.0094019	-2.0227	0.98313	-0.0032514	0.0080966
3560	Locus_3560	0.009802	-2.0044	0.98143	-0.0035066	0.0080941
3561	Locus_3561	0.0094019	-2.0227	0.98313	-0.0014223	0.0081272
3562	Locus_3562	0.0078016	-2.1044	0.98634	-0.0025994	0.0081007
3563	Locus_3563	0.0078016	-2.1044	0.98634	-0.00030342	0.0081157
3564	Locus_3564	0.0088018	-2.0516	0.9848	-0.0013119	0.0081171
3565	Locus_3565	0.0070014	-2.1518	0.98678	-0.00081155	0.008114
3566	Locus_3566	0.0084017	-2.072	0.98559	-0.0016724	0.0081147
3567	Locus_3567	0.012603	-1.894	0.9404	0.0084507	0.0082712
3568	Locus_3568	0.0072014	-2.1394	0.98673	0.00052409	0.0081361
3569	Locus_3569	0.011202	-1.9458	0.96841	0.003864	0.0081814
3570	Locus_3570	0.009802	-2.0044	0.98143	-0.0040336	0.0080924
3571	Locus_3571	0.011802	-1.9229	0.95756	-0.0037195	0.0081052
3572	Locus_3572	0.010402	-1.9783	0.97742	0.0060773	0.0082381
3573	Locus_3573	0.011402	-1.938	0.96541	-0.00090657	0.0081283
3574	Locus_3574	0.011402	-1.938	0.96541	0.0040484	0.0082062
3575	Locus_3575	0.0092018	-2.0321	0.98375	-0.0038018	0.0081002
3576	Locus_3576	0.010202	-1.9869	0.97909	-0.0051294	0.0080892
3577	Locus_3577	0.011002	-1.9537	0.97113	0.0030708	0.0081677
3578	Locus_3578	0.009802	-2.0044	0.98143	0.0029592	0.0081657
3579	Locus_3579	0.0068014	-2.1644	0.98682	0.0032584	0.0081662
3580	Locus_3580	0.010602	-1.97	0.97573	-0.001822	0.0081139
3581	Locus_3581	0.0086017	-2.0617	0.98524	0.0026459	0.0081805
3582	Locus_3582	0.0084017	-2.072	0.98559	0.0026332	0.008162
3583	Locus_3583	0.0078016	-2.1044	0.98634	-0.0042365	0.0080934
3584	Locus_3584	0.011602	-1.9304	0.96165	-0.0021188	0.0081144
3585	Locus_3585	0.009802	-2.0044	0.98143	-0.0023495	0.0081204
3586	Locus_3586	0.017804	-1.7417	0.83977	0.019304	0.0085515
3587	Locus_3587	0.009802	-2.0044	0.98143	-0.0028861	0.0081017
3588	Locus_3588	0.009802	-2.0044	0.98143	-0.0010561	0.0081272
3589	Locus_3589	0.0086017	-2.0617	0.98524	-0.0017262	0.0081188
3590	Locus_3590	0.0086017	-2.0617	0.98524	0.0021683	0.0081665
3591	Locus_3591	0.0096019	-2.0135	0.98232	-0.0038288	0.008101
3592	Locus_3592	0.011002	-1.9537	0.97113	0.0053474	0.0082354
3593	Locus_3593	0.0092018	-2.0321	0.98375	-0.0041591	0.0080912
3594	Locus_3594	0.0084017	-2.072	0.98559	-0.0029855	0.008096
3595	Locus_3595	0.0094019	-2.0227	0.98313	0.0038822	0.0081974
3596	Locus_3596	0.010202	-1.9869	0.97909	0.00080606	0.0081554
3597	Locus_3597	0.010402	-1.9783	0.97742	-0.0028986	0.0081067
3598	Locus_3598	0.0064013	-2.1909	0.98691	0.0017437	0.0081318
3599	Locus_3599	0.0096019	-2.0135	0.98232	-0.00031547	0.0081359
3600	Locus_3600	0.011602	-1.9304	0.96165	-0.001743	0.0081253
3601	Locus_3601	0.0088018	-2.0516	0.9848	-0.0040923	0.0080994
3602	Locus_3602	0.010602	-1.97	0.97573	-0.0014131	0.0081358
3603	Locus_3603	0.0088018	-2.0516	0.9848	-0.0058343	0.0080788
3604	Locus_3604	0.010602	-1.97	0.97573	0.0015608	0.0081474
3605	Locus_3605	0.010802	-1.9618	0.97379	-0.0053243	0.008091
3606	Locus_3606	0.0078016	-2.1044	0.98634	-0.0026237	0.0080957
3607	Locus_3607	0.011402	-1.938	0.96541	-0.0012415	0.0081232
3608	Locus_3608	0.0074015	-2.1275	0.98663	0.0018653	0.0081463
3609	Locus_3609	0.0082016	-2.0825	0.98589	-0.0020046	0.0081086
3610	Locus_3610	0.009802	-2.0044	0.98143	0.0059215	0.0082372
3611	Locus_3611	0.011002	-1.9537	0.97113	-0.0062907	0.0080808
3612	Locus_3612	0.009802	-2.0044	0.98143	-0.0011411	0.0081125
3613	Locus_3613	0.0090018	-2.0417	0.98432	0.0019417	0.0081608
3614	Locus_3614	0.010402	-1.9783	0.97742	-0.0028523	0.0081061
3615	Locus_3615	0.0094019	-2.0227	0.98313	-0.005482	0.0080828
3616	Locus_3616	0.0090018	-2.0417	0.98432	-0.00051527	0.0081259
3617	Locus_3617	0.011802	-1.9229	0.95756	-0.0013365	0.0081354
3618	Locus_3618	0.0096019	-2.0135	0.98232	-0.00357	0.0081098
3619	Locus_3619	0.0084017	-2.072	0.98559	0.00016436	0.008136
3620	Locus_3620	0.010802	-1.9618	0.97379	-0.00018049	0.0081269
3621	Locus_3621	0.009802	-2.0044	0.98143	0.0028315	0.0081668
3622	Locus_3622	0.0066013	-2.1775	0.98687	-0.00020297	0.0081151
3623	Locus_3623	0.019604	-1.6991	0.81902	0.018474	0.0085474
3624	Locus_3624	0.010002	-1.9955	0.98046	-0.0059714	0.008074
3625	Locus_3625	0.014803	-1.8232	0.89053	0.0076137	0.0082222
3626	Locus_3626	0.0078016	-2.1044	0.98634	-0.00088805	0.0081205
3627	Locus_3627	0.009802	-2.0044	0.98143	-0.0015425	0.0081253
3628	Locus_3628	0.0090018	-2.0417	0.98432	-0.0043444	0.0080986
3629	Locus_3629	0.0088018	-2.0516	0.9848	-0.0012113	0.0081192
3630	Locus_3630	0.0094019	-2.0227	0.98313	-0.0021962	0.0081081
3631	Locus_3631	0.0086017	-2.0617	0.98524	0.0002716	0.0081501
3632	Locus_3632	0.0078016	-2.1044	0.98634	-0.0010926	0.0081216
3633	Locus_3633	0.0092018	-2.0321	0.98375	0.00042484	0.0081308
3634	Locus_3634	0.012202	-1.9082	0.94901	0.0048626	0.0081976
3635	Locus_3635	0.010402	-1.9783	0.97742	-0.00082309	0.0081313
3636	Locus_3636	0.0090018	-2.0417	0.98432	0.0016314	0.0081525
3637	Locus_3637	0.0072014	-2.1394	0.98673	0.00038277	0.0081279
3638	Locus_3638	0.0086017	-2.0617	0.98524	-0.0024651	0.0081128
3639	Locus_3639	0.010202	-1.9869	0.97909	-0.0048709	0.0080908
3640	Locus_3640	0.010002	-1.9955	0.98046	0.0011709	0.0081523
3641	Locus_3641	0.010202	-1.9869	0.97909	-0.0025271	0.0081089
3642	Locus_3642	0.0068014	-2.1644	0.98682	-0.00064791	0.0081192
3643	Locus_3643	0.011002	-1.9537	0.97113	0.001612	0.0081563
3644	Locus_3644	0.0082016	-2.0825	0.98589	-0.0014985	0.0081129
3645	Locus_3645	0.017403	-1.7517	0.84698	0.017054	0.008524
3646	Locus_3646	0.012002	-1.9155	0.95318	-0.0014008	0.0081377
3647	Locus_3647	0.0096019	-2.0135	0.98232	-0.0006387	0.0081286
3648	Locus_3648	0.0088018	-2.0516	0.9848	-0.001492	0.0081184
3649	Locus_3649	0.0090018	-2.0417	0.98432	-0.0037902	0.0080938
3650	Locus_3650	0.0092018	-2.0321	0.98375	-0.002201	0.0081202
3651	Locus_3651	0.010002	-1.9955	0.98046	-0.0026855	0.008095
3652	Locus_3652	0.0080016	-2.0933	0.98615	-0.0018476	0.0080998
3653	Locus_3653	0.010002	-1.9955	0.98046	-0.0017404	0.0081181
3654	Locus_3654	0.0086017	-2.0617	0.98524	0.00077992	0.0081425
3655	Locus_3655	0.014003	-1.8477	0.90501	0.011284	0.0083297
3656	Locus_3656	0.0078016	-2.1044	0.98634	-0.0035984	0.0080929
3657	Locus_3657	0.010202	-1.9869	0.97909	-0.0018431	0.0081138
3658	Locus_3658	0.011402	-1.938	0.96541	-0.0027627	0.0081092
3659	Locus_3659	0.0084017	-2.072	0.98559	-0.0043768	0.0080875
3660	Locus_3660	0.009802	-2.0044	0.98143	-0.00064553	0.008123
3661	Locus_3661	0.009802	-2.0044	0.98143	-0.0019588	0.0081224
3662	Locus_3662	0.011202	-1.9458	0.96841	-0.0015809	0.0081372
3663	Locus_3663	0.013603	-1.8604	0.91352	0.0054771	0.0082373
3664	Locus_3664	0.0090018	-2.0417	0.98432	-0.0052066	0.0080791
3665	Locus_3665	0.010202	-1.9869	0.97909	-0.0020115	0.0081251
3666	Locus_3666	0.0084017	-2.072	0.98559	-0.0027151	0.0080991
3667	Locus_3667	0.0082016	-2.0825	0.98589	-0.0016786	0.0081062
3668	Locus_3668	0.009802	-2.0044	0.98143	-0.0012386	0.0081126
3669	Locus_3669	0.0094019	-2.0227	0.98313	0.0038758	0.0081969
3670	Locus_3670	0.0082016	-2.0825	0.98589	0.00026641	0.0081547
3671	Locus_3671	0.012002	-1.9155	0.95318	0.0044518	0.0082317
3672	Locus_3672	0.0096019	-2.0135	0.98232	-0.0021342	0.0081432
3673	Locus_3673	0.0072014	-2.1394	0.98673	-0.0022149	0.0081007
3674	Locus_3674	0.012202	-1.9082	0.94901	0.0066885	0.0082164
3675	Locus_3675	0.0078016	-2.1044	0.98634	-0.0023651	0.0081026
3676	Locus_3676	0.009802	-2.0044	0.98143	-0.0019986	0.0081197
3677	Locus_3677	0.0096019	-2.0135	0.98232	-0.0022121	0.0081146
3678	Locus_3678	0.010602	-1.97	0.97573	-0.0022361	0.0081169
3679	Locus_3679	0.0092018	-2.0321	0.98375	-0.00081364	0.0081374
3680	Locus_3680	0.0094019	-2.0227	0.98313	-0.0036986	0.0081051
3681	Locus_3681	0.010002	-1.9955	0.98046	-0.0040016	0.0080899
3682	Locus_3682	0.010602	-1.97	0.97573	-0.0055337	0.0080811
3683	Locus_3683	0.0090018	-2.0417	0.98432	0.0026423	0.0081584
3684	Locus_3684	0.010002	-1.9955	0.98046	-0.0038828	0.0081023
3685	Locus_3685	0.0092018	-2.0321	0.98375	-0.004762	0.0080907
3686	Locus_3686	0.010602	-1.97	0.97573	-0.0042414	0.0080923
3687	Locus_3687	0.0072014	-2.1394	0.98673	-0.0033697	0.0080955
3688	Locus_3688	0.0094019	-2.0227	0.98313	0.0013127	0.0081501
3689	Locus_3689	0.009802	-2.0044	0.98143	-0.0039702	0.0080985
3690	Locus_3690	0.0096019	-2.0135	0.98232	-0.0035504	0.0080924
3691	Locus_3691	0.0090018	-2.0417	0.98432	-0.0025487	0.0081065
3692	Locus_3692	0.009802	-2.0044	0.98143	0.0025452	0.008163
3693	Locus_3693	0.0078016	-2.1044	0.98634	-0.00040543	0.0081199
3694	Locus_3694	0.0078016	-2.1044	0.98634	-0.0024443	0.0080979
3695	Locus_3695	0.011602	-1.9304	0.96165	-0.0080512	0.0080797
3696	Locus_3696	0.0090018	-2.0417	0.98432	-0.002939	0.0081038
3697	Locus_3697	0.010002	-1.9955	0.98046	0.0044001	0.0081905
3698	Locus_3698	0.0090018	-2.0417	0.98432	0.00064668	0.0081582
3699	Locus_3699	0.0090018	-2.0417	0.98432	0.0030454	0.0081895
3700	Locus_3700	0.010002	-1.9955	0.98046	-0.0060878	0.0080784
3701	Locus_3701	0.0084017	-2.072	0.98559	-0.0038762	0.0081011
3702	Locus_3702	0.0096019	-2.0135	0.98232	-0.0024196	0.0081042
3703	Locus_3703	0.010402	-1.9783	0.97742	-0.0017025	0.0081317
3704	Locus_3704	0.0090018	-2.0417	0.98432	-0.0051356	0.0080958
3705	Locus_3705	0.0082016	-2.0825	0.98589	0.00036012	0.0081364
3706	Locus_3706	0.010602	-1.97	0.97573	-0.0012447	0.0081558
3707	Locus_3707	0.0068014	-2.1644	0.98682	-0.0022372	0.0080972
3708	Locus_3708	0.0090018	-2.0417	0.98432	-0.0032733	0.0081043
3709	Locus_3709	0.012202	-1.9082	0.94901	-0.0068794	0.0080791
3710	Locus_3710	0.010802	-1.9618	0.97379	-0.0035824	0.0081057
3711	Locus_3711	0.011802	-1.9229	0.95756	0.0096955	0.0082858
3712	Locus_3712	0.011602	-1.9304	0.96165	0.0055874	0.0082104
3713	Locus_3713	0.0092018	-2.0321	0.98375	0.0020714	0.0081689
3714	Locus_3714	0.0094019	-2.0227	0.98313	0.0013141	0.0081425
3715	Locus_3715	0.0088018	-2.0516	0.9848	-0.0029563	0.008104
3716	Locus_3716	0.0096019	-2.0135	0.98232	-0.0032856	0.0081046
3717	Locus_3717	0.0088018	-2.0516	0.9848	-0.00045092	0.008131
3718	Locus_3718	0.018804	-1.7175	0.82473	0.019046	0.0084568
3719	Locus_3719	0.0080016	-2.0933	0.98615	0.0009362	0.0081608
3720	Locus_3720	0.0088018	-2.0516	0.9848	-0.0023189	0.0081022
3721	Locus_3721	0.010002	-1.9955	0.98046	-0.0034673	0.0080963
3722	Locus_3722	0.0064013	-2.1909	0.98691	-0.0018837	0.0081064
3723	Locus_3723	0.011802	-1.9229	0.95756	-0.0049076	0.0080945
3724	Locus_3724	0.0084017	-2.072	0.98559	-0.0044701	0.0080893
3725	Locus_3725	0.011002	-1.9537	0.97113	0.0053661	0.0081996
3726	Locus_3726	0.0094019	-2.0227	0.98313	-0.00063019	0.0081271
3727	Locus_3727	0.0082016	-2.0825	0.98589	-0.0012252	0.0081121
3728	Locus_3728	0.012803	-1.8871	0.935	0.0081066	0.0082606
3729	Locus_3729	0.0090018	-2.0417	0.98432	0.00038026	0.0081312
3730	Locus_3730	0.0076015	-2.1158	0.9865	-0.00046649	0.0081218
3731	Locus_3731	0.010202	-1.9869	0.97909	-0.0032743	0.0080966
3732	Locus_3732	0.009802	-2.0044	0.98143	-0.0015444	0.008116
3733	Locus_3733	0.0064013	-2.1909	0.98691	-0.0034379	0.0080839
3734	Locus_3734	0.010202	-1.9869	0.97909	0.0015064	0.0081654
3735	Locus_3735	0.011602	-1.9304	0.96165	-0.0012507	0.0081314
3736	Locus_3736	0.010802	-1.9618	0.97379	-0.0054437	0.0080869
3737	Locus_3737	0.0090018	-2.0417	0.98432	-0.0032043	0.008097
3738	Locus_3738	0.010202	-1.9869	0.97909	-0.0044319	0.0080904
3739	Locus_3739	0.0082016	-2.0825	0.98589	-0.0018493	0.0081114
3740	Locus_3740	0.013803	-1.854	0.90907	0.0096028	0.0082813
3741	Locus_3741	0.011202	-1.9458	0.96841	0.0015989	0.0081763
3742	Locus_3742	0.011802	-1.9229	0.95756	0.0037513	0.0081891
3743	Locus_3743	0.0084017	-2.072	0.98559	-0.0010414	0.0081266
3744	Locus_3744	0.011202	-1.9458	0.96841	0.0045736	0.0082188
3745	Locus_3745	0.0070014	-2.1518	0.98678	0.0018618	0.0081302
3746	Locus_3746	0.0092018	-2.0321	0.98375	-0.00054417	0.0081274
3747	Locus_3747	0.0080016	-2.0933	0.98615	0.0046703	0.008214
3748	Locus_3748	0.010202	-1.9869	0.97909	-0.0030104	0.0081036
3749	Locus_3749	0.010802	-1.9618	0.97379	0.0016552	0.0081402
3750	Locus_3750	0.010402	-1.9783	0.97742	-0.0023215	0.0081064
3751	Locus_3751	0.0086017	-2.0617	0.98524	-0.0039238	0.0080901
3752	Locus_3752	0.010002	-1.9955	0.98046	0.0024626	0.0081736
3753	Locus_3753	0.0086017	-2.0617	0.98524	-0.0016239	0.0081032
3754	Locus_3754	0.010402	-1.9783	0.97742	0.0023765	0.0081666
3755	Locus_3755	0.0096019	-2.0135	0.98232	-0.0035748	0.0081002
3756	Locus_3756	0.0078016	-2.1044	0.98634	-0.004582	0.0080874
3757	Locus_3757	0.0094019	-2.0227	0.98313	-0.0039145	0.0080916
3758	Locus_3758	0.010202	-1.9869	0.97909	0.0039052	0.0081872
3759	Locus_3759	0.012803	-1.8871	0.935	0.0093814	0.0082874
3760	Locus_3760	0.011402	-1.938	0.96541	-0.00058296	0.0081326
3761	Locus_3761	0.011002	-1.9537	0.97113	-0.0042523	0.0080892
3762	Locus_3762	0.0096019	-2.0135	0.98232	-0.00010335	0.0081501
3763	Locus_3763	0.009802	-2.0044	0.98143	0.0019514	0.0081448
3764	Locus_3764	0.0086017	-2.0617	0.98524	-0.0037963	0.0080903
3765	Locus_3765	0.0094019	-2.0227	0.98313	-0.0026085	0.0080967
3766	Locus_3766	0.022805	-1.632	0.78007	0.023466	0.0085279
3767	Locus_3767	0.0094019	-2.0227	0.98313	-0.003462	0.0080951
3768	Locus_3768	0.009802	-2.0044	0.98143	-0.0020787	0.0081148
3769	Locus_3769	0.010802	-1.9618	0.97379	-0.0027126	0.0081112
3770	Locus_3770	0.0080016	-2.0933	0.98615	-0.0032565	0.0080915
3771	Locus_3771	0.012002	-1.9155	0.95318	-0.0073923	0.0080841
3772	Locus_3772	0.0082016	-2.0825	0.98589	-0.0030003	0.0080918
3773	Locus_3773	0.0086017	-2.0617	0.98524	0.0026076	0.0081552
3774	Locus_3774	0.012603	-1.894	0.9404	-0.0032127	0.0081014
3775	Locus_3775	0.0076015	-2.1158	0.9865	0.00084729	0.0081283
3776	Locus_3776	0.009802	-2.0044	0.98143	-0.0033721	0.0080923
3777	Locus_3777	0.0096019	-2.0135	0.98232	-0.001492	0.0081059
3778	Locus_3778	0.0076015	-2.1158	0.9865	-0.0019463	0.0081104
3779	Locus_3779	0.0090018	-2.0417	0.98432	-0.0037269	0.0081014
3780	Locus_3780	0.0084017	-2.072	0.98559	0.0016017	0.0081643
3781	Locus_3781	0.013803	-1.854	0.90907	-0.0057032	0.0080868
3782	Locus_3782	0.0094019	-2.0227	0.98313	0.0021334	0.0081554
3783	Locus_3783	0.010402	-1.9783	0.97742	-0.0034533	0.0081105
3784	Locus_3784	0.010202	-1.9869	0.97909	0.00025824	0.008131
3785	Locus_3785	0.011402	-1.938	0.96541	-0.00072747	0.008142
3786	Locus_3786	0.010202	-1.9869	0.97909	-0.0029621	0.0081063
3787	Locus_3787	0.0096019	-2.0135	0.98232	0.00052867	0.0081313
3788	Locus_3788	0.010802	-1.9618	0.97379	-0.0031843	0.0081098
3789	Locus_3789	0.0090018	-2.0417	0.98432	0.00063158	0.0081512
3790	Locus_3790	0.010402	-1.9783	0.97742	0.00011727	0.0081363
3791	Locus_3791	0.011402	-1.938	0.96541	-0.0024218	0.0081226
3792	Locus_3792	0.0086017	-2.0617	0.98524	0.005685	0.0082182
3793	Locus_3793	0.011802	-1.9229	0.95756	0.0020871	0.0081972
3794	Locus_3794	0.010202	-1.9869	0.97909	-0.00062419	0.0081215
3795	Locus_3795	0.0074015	-2.1275	0.98663	-0.0019159	0.0081109
3796	Locus_3796	0.0096019	-2.0135	0.98232	-0.0056539	0.0080823
3797	Locus_3797	0.009802	-2.0044	0.98143	-0.003274	0.0080987
3798	Locus_3798	0.0088018	-2.0516	0.9848	0.0014259	0.0081323
3799	Locus_3799	0.012603	-1.894	0.9404	0.0018769	0.0081742
3800	Locus_3800	0.0088018	-2.0516	0.9848	-0.0010025	0.0081137
3801	Locus_3801	0.023405	-1.6204	0.76737	0.025765	0.0085851
3802	Locus_3802	0.0076015	-2.1158	0.9865	-0.003133	0.0080903
3803	Locus_3803	0.0070014	-2.1518	0.98678	0.00049256	0.0081335
3804	Locus_3804	0.0076015	-2.1158	0.9865	-0.001793	0.0081102
3805	Locus_3805	0.0086017	-2.0617	0.98524	0.0018179	0.008156
3806	Locus_3806	0.010802	-1.9618	0.97379	0.000408	0.0081384
3807	Locus_3807	0.010802	-1.9618	0.97379	-0.0042267	0.0080867
3808	Locus_3808	0.0080016	-2.0933	0.98615	-0.00065385	0.0081279
3809	Locus_3809	0.011402	-1.938	0.96541	-0.0019289	0.0081185
3810	Locus_3810	0.017203	-1.7568	0.84834	0.013597	0.0083677
3811	Locus_3811	0.0094019	-2.0227	0.98313	-0.0050507	0.0080846
3812	Locus_3812	0.0082016	-2.0825	0.98589	0.00027769	0.0081272
3813	Locus_3813	0.0092018	-2.0321	0.98375	-0.0020483	0.0081159
3814	Locus_3814	0.011602	-1.9304	0.96165	-0.0035872	0.0081051
3815	Locus_3815	0.0082016	-2.0825	0.98589	0.0016801	0.0081537
3816	Locus_3816	0.011602	-1.9304	0.96165	-0.0033207	0.0081266
3817	Locus_3817	0.0082016	-2.0825	0.98589	-0.00098204	0.0081228
3818	Locus_3818	0.012002	-1.9155	0.95318	0.0016985	0.0081814
3819	Locus_3819	0.013003	-1.8803	0.93037	-4.58E-05	0.0081519
3820	Locus_3820	0.0064013	-2.1909	0.98691	0.00045112	0.0081335
3821	Locus_3821	0.0074015	-2.1275	0.98663	-0.0022332	0.0081083
3822	Locus_3822	0.0086017	-2.0617	0.98524	-0.00030533	0.008124
3823	Locus_3823	0.012402	-1.9011	0.94402	0.0028682	0.0081952
3824	Locus_3824	0.0082016	-2.0825	0.98589	0.0027159	0.0081732
3825	Locus_3825	0.0092018	-2.0321	0.98375	-0.0016229	0.0081152
3826	Locus_3826	0.011602	-1.9304	0.96165	-0.0010681	0.0081253
3827	Locus_3827	0.010402	-1.9783	0.97742	0.00071714	0.0081367
3828	Locus_3828	0.0092018	-2.0321	0.98375	-0.0048956	0.0080873
3829	Locus_3829	0.010802	-1.9618	0.97379	0.0025733	0.0081633
3830	Locus_3830	0.0094019	-2.0227	0.98313	-0.0027051	0.0080978
3831	Locus_3831	0.0072014	-2.1394	0.98673	0.0014254	0.0081482
